28.857125,47.063677,Rompetrol,"Strada Calea Orheiului 108/1  Chișinău - myLPG.eu"
28.853757,47.062438,Rompetrol,"str. Socoleni 2/6  Chisinau - myLPG.eu"
28.787343,47.058867,Lukoil,"   - myLPG.eu"
28.763686,47.05609,Lukoil,"   - myLPG.eu"
28.852187,47.05492,Rompetrol,"Str. Calea Orheiului 86  Chisinau - myLPG.eu"
29.455277777778,47.053611111111,Rompetrol,"Str. Ginta Latina 2   - myLPG.eu"
28.766592,47.047464,Lukoil,"   - myLPG.eu"
28.838547,47.042511,Rompetrol,"Str. Petricani 32  Chisinau - myLPG.eu"
28.881042,47.040177,Lukoil,"   - myLPG.eu"
28.826987,47.039473,Lukoil,"   - myLPG.eu"
28.825463,47.037568,Rompetrol,"Str. Mihai Viteazu 10  Chisinau - myLPG.eu"
28.89696,47.035462,Lukoil,"   - myLPG.eu"
28.843751,47.034618,Lukoil,"   - myLPG.eu"
28.879191,47.032135,Rompetrol,"Str. Ginta Latina 2  Chisinau - myLPG.eu"
28.86361,47.029925,Lukoil,"   - myLPG.eu"
28.852179,47.029329,Lukoil,"   - myLPG.eu"
28.852811,47.027409,Petrom,"Albisioara  Chisinau - myLPG.eu"
28.785971,47.024698,Lukoil,"   - myLPG.eu"
29.394166666667,47.023611111111,Rompetrol,"Str. Pan Halippa 9   - myLPG.eu"
29.436944444444,47.021666666667,Rompetrol,"Str. Muncesti 31   - myLPG.eu"
29.4175,47.011388888889,Rompetrol,"Str. Arborilor 9\\/3   - myLPG.eu"
28.836394,47.009851,Rompetrol,"Str. Pan Halippa 9  Chisinau - myLPG.eu"
28.865139,47.007789,Rompetrol,"Str. Muncesti 31  Chisinau - myLPG.eu"
28.859485,47.007131,Lukoil,"   - myLPG.eu"
28.841632,47.003418,Rompetrol,"Str. Arborilor 9/3  Chisinau - myLPG.eu"
28.842124,47.001308,Lukoil,"   - myLPG.eu"
28.84344,47.001179,Lukoil,"   - myLPG.eu"
28.897819,46.998327,Rompetrol,"Str. Uzinelor 165/2  Chisinau - myLPG.eu"
28.799538,46.995918,Lukoil,"   - myLPG.eu"
28.888341,46.994941,Lukoil,"   - myLPG.eu"
28.671669,46.989279,Lukoil,"   - myLPG.eu"
28.889612,46.986064,Lukoil,"   - myLPG.eu"
28.891066,46.979132,Lukoil,"   - myLPG.eu"
28.765549,46.971567,Lukoil,"   - myLPG.eu"
28.853016,46.971336,Lukoil,"   - myLPG.eu"
28.267293,46.967247,Rompetrol,"s. Miresti  Hincesti - myLPG.eu"
28.750727,46.959625,Lukoil,"   - myLPG.eu"
28.687722,46.911853,Lukoil,"   - myLPG.eu"
29.202991,46.889253,Lukoil,"   - myLPG.eu"
29.432775,46.862678,Lukoil,"   - myLPG.eu"
29.347462,46.856106,Lukoil,"   - myLPG.eu"
28.204581,46.843073,Lukoil,"   - myLPG.eu"
28.571724,46.836114,Lukoil,"   - myLPG.eu"
28.610614,46.833798,Lukoil,"   - myLPG.eu"
28.605983,46.81758,Lukoil,"   - myLPG.eu"
28.909834,46.814019,Rompetrol,"s. Horasti  Ialoveni - myLPG.eu"
29.215191,46.8133,Rompetrol,"s. Ciobanovca  Anenii Noi - myLPG.eu"
28.511814,46.718637,Rompetrol,"s. Sarata Galbena  Hincesti - myLPG.eu"
28.683264,46.693983,Lukoil,"   - myLPG.eu"
29.395813,46.656785,Rompetrol,"R30  Causeni - myLPG.eu"
29.407138,46.650631,Lukoil,"   - myLPG.eu"
29.676636,46.536643,Lukoil,"   - myLPG.eu"
28.265746,46.479094,Lukoil,"   - myLPG.eu"
28.680131,46.364536,Lukoil,"   - myLPG.eu"
28.658642,46.315787,Lukoil,"   - myLPG.eu"
28.191829,46.278331,Lukoil,"   - myLPG.eu"
28.813089,46.064004,Lukoil,"   - myLPG.eu"
28.653554,45.917005,Lukoil,"   - myLPG.eu"
28.202097,45.896027,Lukoil,"   - myLPG.eu"
28.336111111111,45.800277777778,Rompetrol,"s. Giurgiulesti   - myLPG.eu"
28.403047,45.698806,Lukoil,"   - myLPG.eu"
28.208786,45.476499,Lukoil,"   - myLPG.eu"
28.205106,45.475616,Rompetrol,"s. Giurgiulesti  Cahul - myLPG.eu"
